SMILES,CB1
CC(C)C1=C(NC(=O)C)c2cc(c3ccc(Cl)cc3)c(nc2N(C)C1=O)c4ccc(Cl)cc4Cl,1
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0
C[C@H](NC(=O)C(C)(C)Oc1cccc(Cl)c1)[C@@H](Cc2ccc(Cl)cc2)c3ccccc3,1
C[C@H](NC(=O)C(C)(C)Oc1cccc(F)c1)[C@@H](Cc2ccc(Cl)cc2)c3ccccc3,1
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,0
C[C@H](NC(=O)C(C)(C)Oc1ccc(Cl)cn1)[C@@H](Cc2ccc(Cl)cc2)c3ccccc3,1
CC(=N)S,0
C[C@H](NC(=O)C(C)(C)Oc1ccc(cn1)C#N)[C@@H](Cc2ccc(OCCF)cc2)c3cccc(c3)C#N,1
Cc1c2C(=O)N(CCc2n(c1c3occc3)c4ccc(Cl)cc4Cl)C5CCCCC5,1
Cc1ccccc1n2c3CCN(C4CCCCC4)C(=O)c3c(C)c2c5ccc(cc5)C(F)(F)F,1
Cc1cccc(c1)c2c(C)c3C(=O)N(CCc3n2c4ccc(Cl)cc4Cl)C5CCCCC5,1
CCc1oc2ccccc2c1C(=O)c3cc(Br)c(O)c(Br)c3,0
COc1cc(Nc2ccc(c(F)c2)S(=O)(=O)NCC3CCCO3)cc(OC)c1,1
CCCc1sc2ccccc2c1C(=O)c3cccc4ccccc34,1
CCCCCc1sc2ccccc2c1C(=O)c3ccc(OC)cc3,0
COc1cc(Nc2ccc(c(c2)C(F)(F)F)S(=O)(=O)NCC3CC3)cc(OC)c1,1
CC(C)Cc1nc2ccccc2n1C(=O)c3cccc4ccccc34,0
CCCCCCc1ccc(OCCCCCCCCCCC(=O)NCCc2ccc(O)c(O)c2)cc1O,0
C[C@H](NS(=O)(=O)c1ccc2ccccc2c1)[C@@H](Cc3ccc(Cl)cc3)c4cccc(c4)C#N,1
C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,0
Fc1ccc(Nc2ccc(c(c2)C(F)(F)F)S(=O)(=O)NCC3CC3)c(F)c1,1
FC(F)(F)c1cc(Nc2ccccc2)ccc1S(=O)(=O)NCC3CC3,1
O=C(c1cccc2ccccc12)c3csc4ccccc34,0
O=C(NN1CCCCC1)c2cnc(c3ccccc3)c(n2)c4ccccc4,1
COc1ccc(cc1)C(=O)n2c(nc3ccccc23)C(C)(C)C,0
CC(C)(C)c1nc2ccccc2n1C(=O)c3cccc4ccccc34,0
Clc1ccc(cc1)c2ncc(nc2c3ccc(Cl)cc3)C(=O)NN4CCCCC4,1
CCCCc1nc2ccccc2n1C(=O)c3ccc(OC)cc3,0
FC(F)(F)c1cc(Nc2ccc(Cl)cc2Cl)ccc1S(=O)(=O)NCC3CC3,1
COc1cc(OC)nc(Nc2ccc(c(c2)C(F)(F)F)S(=O)(=O)NCC3CC3)n1,1
CCCc1nc2ccccc2n1C(=O)c3ccc(OC)cc3,0
COc1cc(Nc2ccc(c(c2)C(F)(F)F)S(=O)(=O)NCc3occc3)cc(OC)c1,0
CCCCCNc1ccc(C(=O)c2cccc3ccccc23)c4ccccc14,1
COc1cc(Nc2ccc(c(c2)C(F)(F)F)S(=O)(=O)N3CCc4ccccc34)cc(OC)c1,0
COc1ccc(cc1)c2sc3ccccc3c2C(=O)c4cccc5ccccc45,1
CCCc1sc2ccccc2c1C(=O)c3ccc(OC)cc3,0
Cc1c2C(=O)N(CCc2n(c1c3cccc(c3)C(F)(F)F)c4ccc(Cl)cc4Cl)C5CCCCC5,1
Cc1nc2ccccc2n1C(=O)c3cccc4ccccc34,0
COc1cc(Nc2cc(Cl)c(c(Cl)c2)S(=O)(=O)NCC3CCCO3)cc(OC)c1,1
COc1cc(Nc2ccc(cc2)S(=O)(=O)NCC3CC3)cc(OC)c1,0
CCCCNS(=O)(=O)c1ccc(Nc2ccc(Cl)cc2Cl)cc1C(F)(F)F,1
FC(F)(F)c1cc(NC2CCCCCC2)ccc1S(=O)(=O)NCC3CC3,1
O=C(c1cccc2ccccc12)n3c(nc4ccccc34)C5CCC5,1
Fc1cccc(Oc2nc(c3ccc(Cl)cc3Cl)c(cc2C#N)c4ccc(Cl)cc4)c1,1
Clc1ccc(Oc2nc(c3ccc(Cl)cc3Cl)c(cc2C#N)c4ccc(Cl)cc4)cc1,1
O=C(c1cccc2ccccc12)n3c(nc4ccccc34)C5CCCC5,0
O=C(c1cc2ccccc2s1)c3cccc4ccccc34,1
COc1cc(Nc2ccc(c(c2)C(F)(F)F)S(=O)(=O)NCC3CCCO3)cc(OC)c1,1
CC(C)Cc1sc2ccccc2c1C(=O)c3cccc4ccccc34,1
CCc1sc2ccccc2c1C(=O)c3cccc4ccccc34,1
CCCCc1nc2ccccc2n1C(=O)c3cccc4ccccc34,1
CC(C)(NS(=O)(=O)c1ccc(NC2CCCCC2)cc1C(F)(F)F)C3CC3,1
COc1ccc(cc1)C(=O)n2c(nc3ccccc23)C4CCCCC4,0
FC(F)(F)c1cc(NN2CCCCC2)ccc1S(=O)(=O)NCC3CC3,1
FC(F)(F)c1cc(Nc2ccc(Cl)cc2Cl)ccc1S(=O)(=O)NCC3CCCO3,1
CC(C)CNc1nc(c2ccc(Cl)cc2Cl)c(cc1C#N)c3ccc(Cl)cc3,1
Clc1ccc(cc1)c2cc(C#N)c(Oc3cc(Cl)cc(Cl)c3)nc2c4ccc(Cl)cc4Cl,1
COc1ccc(cc1)C(=O)n2c(nc3ccccc23)c4ccc(OC)cc4,0
COc1ccc(Nc2ccc(c(c2)C(F)(F)F)S(=O)(=O)NCC3CC3)cc1,1
CC(C)Oc1nc(c2ccc(Cl)cc2Cl)c(cc1C#N)c3ccc(Cl)cc3,1
COc1ccc(cc1S(=O)(=O)N2CCOCC2)C(=O)Oc3cccc4cccnc34,1
O=C(Oc1cccc2cccnc12)c3cccc(c3)S(=O)(=O)N4CCCCCC4,1
CC(C)c1nc2ccccc2n1C(=O)c3cccc4ccccc34,0
COc1ccc(cc1)C(=O)n2c(CC(C)C)nc3ccccc23,0
Clc1ccc(cc1)c2cc(C#N)c(nc2c3ccccc3Cl)c4cncnc4,1
NC(=O)c1cc(c2ccc(Cl)cc2)c(nc1Oc3ccc(F)c(F)c3)c4ccc(Cl)cc4Cl,1
CCCCCCC(C)(C)c1cc(OC)c(C2=C[C@H]3CC[C@]2(C(=O)OC)C3(C)C)c(OC)c1,1
CCc1sc2ccccc2c1C(=O)c3ccc(OC)cc3,0
O=C(c1cccc2ccccc12)n3c(nc4ccccc34)C5CCCCC5,1
FC(F)(F)c1cc(NC2CCCCCCC2)ccc1S(=O)(=O)NCC3CC3,1
COCCN(CCOC)S(=O)(=O)c1ccc(Nc2cc(OC)cc(OC)c2)cc1C(F)(F)F,0
CCCN(CC1CC1)c2ccc(c(c2)C(F)(F)F)S(=O)(=O)NCC3CCCO3,1
Fc1cc(F)cc(c1)S(=O)(=O)N2CCN(CC2)c3nc(c4ccccc4Cl)c(cc3C#N)c5ccc(Cl)cc5,1
COc1cc(Nc2ccc(c(OC(F)(F)F)c2)S(=O)(=O)NCC3CC3)cc(OC)c1,0
FC(F)(F)c1cc(NN2CCCCCC2)ccc1S(=O)(=O)NCC3CC3,1
CCCCCc1sc2ccccc2c1C(=O)c3cccc4ccccc34,1
FC(F)(F)c1cc(ccc1S(=O)(=O)NCC2CCCO2)N3CCc4ccccc34,1
Clc1ccc(cc1)c2cc(C#N)c(nc2c3ccc(Cl)cc3Cl)n4nnc5ccccc45,1
Cc1cccc2c1NC(=O)C2(c3ccc(O)cc3)c4ccc(O)cc4,0
COc1ccc(cc1)C(=O)n2c(nc3ccccc23)C4CCCC4,0
CN1CCCC(CN2c3ccccc3Sc4ccccc24)C1,0
Cc1ccc(NC(=O)c2ccc(C)c(c2)S(=O)(=O)N3CCCCC3)nc1,1
FC(F)(F)c1cc(NC2CCCCC2)ccc1S(=O)(=O)NCC3CC3,1
Cc1ccc(NC(=O)c2ccccc2Oc3ccccc3)cc1S(=O)(=O)N4CCOCC4,1
COc1ccc(cc1)C(=O)c2c(CC(C)C)sc3ccccc23,1
Fc1ccc(Nc2ccc(c(c2)C(F)(F)F)S(=O)(=O)NCc3occc3)c(F)c1,1
Fc1ccc(Nc2ccc(cc2)S(=O)(=O)NCC3CC3)c(F)c1,1
FC(F)(F)c1cc(NC2CC3CCC2C3)ccc1S(=O)(=O)NCC4CCOCC4,1
FC(F)(F)c1cc(NC2CC3CCC2C3)ccc1S(=O)(=O)NCC4CCCO4,1
FC(F)(F)c1cc(NC2CC3CCC2C3)ccc1S(=O)(=O)NCC4CC4,1
FC(F)(F)c1cc(Nc2ccc(Cl)cc2Cl)ccc1S(=O)(=O)NCC3CCOCC3,0
Clc1ccc(cc1)c2cc(C#N)c(OCC3CCOC3)nc2c4ccc(Cl)cc4Cl,1
C[C@H](NS(=O)(=O)c1ccccc1)[C@@H](Cc2ccc(Cl)cc2)c3cccc(c3)C#N,1
CC(C)(C)N1CCN(CC1)c2nc(c3ccccc3Cl)c(cc2C#N)c4ccc(Cl)cc4,1
C[C@H](NS(=O)(=O)c1ccc(Cl)cc1)[C@@H](Cc2ccc(Cl)cc2)c3cccc(c3)C#N,1
CC(C)(NS(=O)(=O)c1ccc(NC2CC3CCC2C3)cc1C(F)(F)F)C4CC4,1
COc1ccc(cc1)C(=O)n2c(C)nc3ccccc23,0
C[C@H](NS(=O)(=O)C)[C@@H](Cc1ccc(Cl)cc1)c2cccc(c2)C#N,1
CCCc1nc2ccccc2n1C(=O)c3cccc4ccccc34,0
COc1ccc(cc1)c2nc3ccccc3n2C(=O)c4cccc5ccccc45,1
Cc1cc(O)cc(C)c1Cl,0
CC1=C(S\C(=N/C(=O)c2cccc(c2)C(F)(F)F)\N1CC3CC3)C(C)(C)C,1
COc1ccc(cc1C(=O)\N=C\2/SC(=C(C)N2CC3CC3)C(C)(C)C)C(F)(F)F,1
CC1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(=O)O,0
CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,0
CC1=C(S\C(=N/C(=O)c2cccc(c2Cl)C(F)(F)F)\N1CC3CC3)C(C)(C)C,1
CCCC[C@@H](CC)COC(=O)c1ccccc1C(=O)OC[C@@H](CC)CCCC,0
CN1N(CC2CC2)\C(=N\C(=O)c3cc(ccc3F)C(F)(F)F)\C=C1C(C)(C)C,1
CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(=O)O,0
C[C@]1(Cn2ccnn2)[C@@H](N3[C@@H](CC3=O)S1(=O)=O)C(=O)O,0
CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(=C1O)C(=O)N)C(=O)c4c(O)ccc(Cl)c4[C@@]3(C)O,0
C[C@@H]1CC[C@@]2(OC1)O[C@H]3[C@@H](O)[C@H]4[C@@H]5CC[C@H]6C[C@@H](O[C@@H]7O[C@H](CO)[C@H](O[C@@H]8O[C@H](CO)C(O)[C@H](O[C@@H]9OC[C@@H](O)[C@H](O)[C@H]9O)[C@H]8O[C@@H]%10O[C@H](CO)[C@H](O)[C@H](O[C@@H]%11O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%11O)[C@H]%10O)[C@H](O)[C@H]7O)[C@H](O)C[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C,0
Cc1ccc2cc3c(ccc4ccccc34)c5CCc1c25,0
CC1Cc2ccccc2N1NC(=O)c3ccc(Cl)c(c3)S(=O)(=O)N,0
Clc1ccc(NC(=O)Nc2cccc(c2)c3ccc4occc4c3)cc1,1
Cc1c(nc(c2ccc(Cl)cc2Cl)n1c3ccc(OS(=O)(=O)CCC(F)(F)F)cc3)C(=O)N[C@@H]4CCCC[C@@H]4O,1
CC(C)Oc1cccc(c1)c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2,1
Clc1ccc(NC(=O)Nc2cccc(c2)c3ccc4OCOc4c3)cc1,1
CC(C)(C)c1ccc(cc1)c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2,1
Cc1c(nc(c2ccc(Cl)cc2Cl)n1c3ccc(OS(=O)(=O)CCC(F)(F)F)cc3)C(=O)Nc4ccc(nc4)C(F)(F)F,1
Clc1ccc(NC(=O)Nc2cccc(c2)c3cc(Cl)cc(Cl)c3)cc1,1
CCCCS(=O)(=O)Oc1ccc(cc1)n2c(C)c(nc2c3ccc(Cl)cc3Cl)C(=O)NN4CCCCC4,1
Clc1ccc(NC(=O)Nc2cccc(c2)c3cccnc3)cc1,1
Cc1c(nc(c2ccc(Cl)cc2Cl)n1c3ccc(OS(=O)(=O)CCC(F)(F)F)cc3)C(=O)Nc4ccc(cn4)C(F)(F)F,1
Cc1c(nc(c2ccc(Cl)cc2Cl)n1c3ccc(OS(=O)(=O)CCC(C)(C)C)cc3)C(=O)NN4CCCCC4,1
Cc1c(nn(c2ccc(Cl)cc2Cl)c1n3cccc3)C(=O)NC4CCCCC4,1
Clc1ccc(NC(=O)Nc2cccc(c2)c3ccccc3)cc1,1
Clc1ccc(NC(=O)Nc2cccc(c2)c3ccc4ccccc4n3)cc1,1
CCC(C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@H](C)O,0
CN(C)[C@H]1CCCC[C@H]1NC(=O)c2nc(c3ccc(Cl)cc3Cl)n(c2C)c4ccc(OS(=O)(=O)CCC(F)(F)F)cc4,1
Clc1ccc(NC(=O)Nc2cccc(c2)c3cccc(c3)c4ccccc4)cc1,1
Cc1c(nc(c2ccc(Cl)cc2Cl)n1c3ccc(OCCC(F)(F)F)cc3)C(=O)NN4CCCCC4,1
[O-][N+](=O)c1cccc(c1)c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2,1
Cc1c(nc(c2ccc(Cl)cc2Cl)n1c3ccc(OCCCF)cc3)C(=O)NN4CCCCC4,1
COc1cc(ccn1)c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2,1
Fc1ccc(cc1)c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2,1
Cc1c(C)c2OC(C)(COc3ccc(CC4SC(=O)NC4=O)cc3)CCc2c(C)c1O,0
Clc1ccc(NC(=O)Nc2cccc(c2)c3ccncc3)cc1,1
Clc1ccc(NC(=O)Nc2cccc(c2)c3ccc4c(Cc5ccccc45)c3)cc1,1
Cc1c(nc(c2ccc(Cl)cc2Cl)n1c3ccc(OS(=O)(=O)CCC(F)(F)F)cc3)C(=O)NN4CCCC(O)C4,1
Clc1ccc(NC(=O)Nc2cccc(c2)c3ccc(cc3)C(=O)c4ccccc4)cc1,1
CN1CCCCC1Cn2cc(C(=O)c3cc(ccc3I)[N+](=O)[O-])c4ccccc24,1
Cc1c(nc(c2ccc(Cl)cc2Cl)n1c3ccc(OS(=O)(=O)CCC(F)(F)F)cc3)C(=O)N[C@H]4CCCC[C@H]4N,1
Oc1cccc(c1)c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2,1
Cc1cccc(c1)c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2,1
Cc1c(nc(c2ccc(Cl)cc2Cl)n1c3ccc(OCCCC(F)(F)F)cc3)C(=O)NN4CCCCC4,1
Clc1ccc(NC(=O)Nc2cccc(c2)c3ccc(Cl)c(Cl)c3)cc1,1
Clc1ccc(NC(=O)Nc2cccc(c2)c3ccccn3)cc1,1
Cc1c(nn(c2ccc(F)cc2F)c1n3cccc3)C(=O)NN4CCCCC4,1
CC(C)CCS(=O)(=O)Oc1ccc(cc1)n2c(C)c(nc2c3ccc(Cl)cc3Cl)C(=O)NN4CCCCC4,1
Clc1ccc(NC(=O)Nc2cccc(c2)c3ccc4ccccc4c3)cc1,1
CC(C)(C)c1cc(cc(c1)C(C)(C)C)c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2,1
COc1cccc(n1)c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2,1
Cc1c(nc(c2ccc(Cl)cc2Cl)n1c3ccc(OS(=O)(=O)CCC(F)(F)F)cc3)C(=O)Nc4ccc(F)nc4,1
Clc1ccc(NC(=O)Nc2cccc(c2)c3ccc(Cl)cc3)cc1,1
Cc1c(nc(c2ccc(Cl)cc2Cl)n1c3ccc(OS(=O)(=O)CCCC(F)(F)F)cc3)C(=O)NN4CCCCC4,1
Cc1ccnc(c1)c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2,1
Fc1ccc(c(F)c1)c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2,1
COc1cccc(c1)c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2,1
Clc1ccc(NC(=O)Nc2cccc(c2)c3cnc4ccccc4c3)cc1,1
CNCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2,0
Clc1ccc(NC(=O)Nc2cccc(c2)c3ccc(cc3)c4ccccc4)cc1,1
Cc1c(nc(c2ccc(Cl)cc2Cl)n1c3ccc(OS(=O)(=O)CCC(F)(F)F)cc3)C(=O)N[C@H]4CCC[C@H](O)C4,1
Cc1ccccc1c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2,1
CCOCCN1N(C)C(=C/C/1=N\C(=O)c2cccc(c2F)C(F)(F)F)C(C)(C)C,1
Cc1c(nc(c2ccc(Cl)cc2Cl)n1c3ccc(OCc4ccccc4)cc3)C(=O)NN5CCCCC5,1
CCOc1ccc(Cc2nc3cc(ccc3n2CCC(C)C)C(=O)N4CCCCC4)cc1,0
Clc1ccc(NC(=O)Nc2cccc(c2)c3c(Cl)cccc3Cl)cc1,1
Clc1ccc(NC(=O)Nc2cccc(c2)c3cncnc3)cc1,1
Cc1c(nn(c2ccc(Cl)cc2Cl)c1n3cccc3)C(=O)NN4CCCCC4,1
Cc1c(nn(c2ccc(F)cc2F)c1n3cccc3)C(=O)NC4CCCCC4,1
Cc1c(nn(c2ccc(F)cc2F)c1n3cccc3)C(=O)NCc4ccc(Cl)c(Cl)c4,1
CC\C(=C(\CC)/c1ccc(O)cc1)\c2ccc(O)cc2,0
Cc1c(nn(c2c(Cl)cc(Cl)cc2Cl)c1n3cccc3)C(=O)NCc4ccc(Cl)c(Cl)c4,1
O=C(NN1CCCCC1)c2cc(n3cccc3)n(n2)c4ccccc4,1
Clc1ccc(CNC(=O)c2nn(c3ccccc3)c(c2C#N)n4cccc4)cc1Cl,1
O=C(NN1CCCCC1)c2nn(c3ccccc3)c(c2C#N)n4cccc4,1
Cc1nn(c2ccc(Cl)cc2)c(c1C(=O)NN3CCCCC3)n4cccc4,1
OC(=O)Cc1ccc(cc1)c2ccccc2,0
,0
CN(C)CCCN1c2ccccc2CCc3ccc(Cl)cc13,0
COc1ccc(\C=C\C(=O)Nc2ccccc2C(=O)O)cc1OC,0
OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@@H]3CO)O[C@H]4[C@H](O)[C@@H](O)[C@H](O[C@@H]4CO)O[C@H]5[C@H](O)[C@@H](O)[C@H](O[C@@H]5CO)O[C@H]6[C@H](O)[C@@H](O)[C@H](O[C@@H]6CO)O[C@H]7[C@H](O)[C@@H](O)[C@H](O[C@@H]7CO)O[C@H]8[C@H](O)[C@@H](O)[C@H](O[C@@H]8CO)O[C@H]1[C@H](O)[C@H]2O,0
COc1c2OC(=O)C=Cc2cc3ccoc13,0
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,0
CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,0
CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24,0
NC(=N)N\N=C\c1c(Cl)cccc1Cl,0
OC(=O)c1cc(ccc1O)\N=N\c2ccc(cc2)S(=O)(=O)Nc3ccccn3,0
CN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,0
COc1ccc(C[C@H]2NC[C@H](O)[C@H]2OC(=O)C)cc1,0
OC(=O)c1ccccc1O,0
COC(=O)Nc1nc2cc(ccc2[nH]1)[S+]([O-])c3ccccc3,0
CCCNC(=O)c1cc(c2ccc(Cl)cc2)c(nc1OCc3ccc(F)c(F)c3)c4ccc(Cl)cc4Cl,1
Fc1ccc(COc2nc(c3ccc(Cl)cc3Cl)c(cc2C#N)c4ccc(Cl)cc4)cc1,1
CCCCOc1nc(c2ccc(Cl)cc2Cl)c(cc1C(=O)OC)c3ccc(Cl)cc3,1
O=C1CC[C@H](N2C(=O)c3ccccc3C2=O)C(=O)N1,0
CNC(=O)c1cc(c2ccc(Cl)cc2)c(nc1OCc3ccccc3)c4ccc(Cl)cc4Cl,1
CCCNC(=O)c1cc(c2ccc(Cl)cc2)c(nc1OCc3ccccc3)c4ccc(Cl)cc4Cl,1
COc1cc(CC=C)ccc1O,0
Cc1ccc(cc1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2,0
CC(C)Cc1ccc(cc1)[C@@H](C)C(=O)O,0
Clc1ccc(NC(=O)c2cccc3ccccc23)cc1S(=O)(=O)N4CCOCC4,1
N[C@@H]1[C@H]2CN(C[C@@H]12)c3nc4N(C=C(C(=O)O)C(=O)c4cc3F)c5ccc(F)cc5F,0
Fc1ccc(cc1F)C(=O)Nc2nc(c3ccc(Cl)cc3Cl)c(cc2C#N)c4ccc(Cl)cc4,1
Clc1ccc(cc1)n2nc(cc2n3cccc3)C(=O)NN4CCCCC4,1
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0
OC(COc1cccc2OC(=CC(=O)c12)C(=O)O)COc3cccc4OC(=CC(=O)c34)C(=O)O,0
CC(CCc1ccccc1)NCC(O)c2ccc(O)c(c2)C(=O)N,0
COc1cc2OC[C@H]3Oc4c5C[C@@H](Oc5ccc4C(=O)[C@H]3c2cc1OC)C(=C)C,0
C(\C=C\c1ccccc1)N2CCN(CC2)C(c3ccccc3)c4ccccc4,0
COC(=O)C[C@](O)(CCC(C)(C)O)C(=O)O[C@H]1[C@H]2c3cc4OCOc4cc3CCN5CCC[C@]25C=C1OC,0
CC(C)NCC(O)c1ccc(O)c(O)c1,0
CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c3ccccc3)C(=O)O)cc1)c4ccccn4,0
NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl,0
Nc1ccc(cc1)S(=O)(=O)Nc2nccs2,0
Fc1ccccc1C(=O)N2CCC(Cc3ccccc3)CC2,0
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,0
ClCC(Cl)Cl,0
Nc1ccc(cc1)S(=O)(=O)Nc2ncccn2,0
Oc1ccc(cc1)C2=COc3cc(O)cc(O)c3C2=O,0
CC(C)OCCN1N(C)C(=C/C/1=N\C(=O)c2cccc(c2F)C(F)(F)F)C(C)(C)C,1
CC1(C)[C@H](CC[C@@]2(C)[C@H]1CC[C@]3(C)[C@@H]2C(=O)C=C4[C@@H]5C[C@](C)(CC[C@]5(C)CC[C@@]34C)C(=O)O)O[C@H]6O[C@@H]([C@@H](O)[C@H](O)[C@H]6O[C@@H]7O[C@@H]([C@@H](O)[C@H](O)[C@H]7O)C(=O)O)C(=O)O,0
CN1C[C@@H](C=C2[C@H]1Cc3c[nH]c4cccc2c34)C(=O)N[C@]5(C)O[C@@]6(O)[C@@H]7CCCN7C(=O)[C@H](Cc8ccccc8)N6C5=O,0
CNN(C)C(=O)c1cc(c2ccc(Cl)cc2)c(nc1Oc3ccc(F)c(F)c3)c4ccc(Cl)cc4Cl,1
Cc1onc(NS(=O)(=O)c2ccc(N)cc2)c1,0
CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C)c(O)c4C(=O)C(=C5NC6(CCN(CC(C)C)CC6)N=C5c4c3C2=O)NC(=O)\C(=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(=O)C)[C@@H]1C)\C,0
CNCCC=C1c2ccccc2CCc3ccccc13,0
CC[C@H]1C[C@@H]2CN3CCC4C(Nc5cc([C@H]6C[C@H]7C(C/C/7=C/C)[C@@H](C(Cc8c6[nH]c9ccccc89)NC)C(=O)OC)c(OC)cc45)[C@](C2)([C@H]13)C(=O)OC,1
Clc1cc(Cl)cc(c1)S(=O)(=O)N2CCN(CC2)C(=O)C3CC3,1
COc1cc(\C=C/C)ccc1O,0
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,0
ClC(Cl)Cl,0
COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](O[C@@H]4O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]4O)c6cc7OCOc7cc26,0
CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,0
ClC(Cl)(Cl)Cl,0
CC[C@@H](CO)NCCN[C@@H](CC)CO,0
COc1ccc2[nH]cc(CCNC(=O)C)c2c1,0
CNC1=Nc2ccc(Cl)cc2C(=[N+]([O-])C1)c3ccccc3,0
[O-][N+](=O)c1ccc2NC(=O)CN=C(c3ccccc3Cl)c2c1,0
O=C1Nc2ccccc2c3ccccc13,0
CC(C)NC[C@H](O)COc1cccc2ccccc12,0
CCCCCCCCC\C=C\C=C\C(=O)NCC(C)(C)O,1
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,0
CCC(=C)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,0
NNc1ccccc1,0
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,0
OCCO,0
Cc1c(nn(c2ccc(Cl)cc2Cl)c1c3ccc(Br)s3)C(=O)NN4CCCCC4,1
CCC\C=C\c1ccc(s1)c2c(C)c(nn2c3ccc(Cl)cc3Cl)C(=O)NN4CCCCC4,1
N\C(=N/S(=O)(=O)c1ccc(cc1)C#N)\N2C[C@@H](C(=N2)c3ccc(Cl)cc3)c4ccccc4,1
Cc1nccn1CC2CCc3c(C2=O)c4ccccc4n3C,0
CCCC#Cc1ccc(s1)c2c(C)c(nn2c3ccc(Cl)cc3Cl)C(=O)NN4CC5CCCC5C4,1
CCCC#Cc1ccc(s1)c2c(C)c(nn2c3ccc(Cl)cc3Cl)C(=O)NN4CCCCCC4,1
CCOC(=O)C1=C(C)NC(=C(C1c2ccccc2\C=C\C(=O)OC(C)(C)C)C(=O)OCC)C,0
CC(C)CC#Cc1ccc(s1)c2c(C)c(nn2c3ccc(Cl)cc3Cl)C(=O)NN4CCCCC4,1
N\C(=N/S(=O)(=O)c1ccc(I)cc1)\N2C[C@@H](C(=N2)c3ccc(Cl)cc3)c4ccccc4,1
N\C(=N/S(=O)(=O)c1ccc(I)cc1)\N2C[C@H](C(=N2)c3ccc(Cl)cc3)c4ccccc4,1
CCCC#Cc1ccc(s1)c2c(CC)c(nn2c3ccc(Cl)cc3Cl)C(=O)NN4CCCCC4,1
